"SampleID","StationCode","SampleDate","SampleTime","MethodCode","GearID","GearConditionCode","WeatherCode","VegetationRank","MicrocystisVisualRank","YSI Handheld #","WaterTemperature","Secchi","Conductivity","SpCnd","DO","pH","Turbidity","Entered By","Checked By","UserName","AgencyCode","s_ColLineage","s_Generation","s_Lineage","DataCorrectionComments"
6419,"STTD","5/28/2015",10:05:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.6,0.15,257,287,7.44,8.05,124.3,"op","JA",NA,NA,NA,NA,NA,NA
6417,"PCS","5/27/2015",12:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,21.4,0.12,464,498,8.25,8.41,101.3,"op","JA",NA,NA,NA,NA,NA,NA
6415,"STTD","5/27/2015",10:26:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.7,0.14,261,291,7.54,8.09,125.3,"op","JA",NA,NA,NA,NA,NA,NA
6416,"PCS","5/26/2015",11:24:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.7,0.12,428,475,7.86,8.37,111.3,"op","JA",NA,NA,NA,NA,NA,NA
6414,"STTD","5/26/2015",10:10:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.7,0.1,251,279,7.76,8.3,136,"op","JA",NA,NA,NA,NA,NA,NA
6409,"PCS","5/22/2015",09:19:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,19.1,0.17,383,432,7.54,8.2,112,"op","JA",NA,NA,NA,NA,NA,NA
6408,"STTD","5/22/2015",08:26:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,18.5,0.21,244,278,8.09,8.19,95.2,"op","JA",NA,NA,NA,NA,NA,NA
6412,"BL2","5/21/2015",16:47:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,20.3,0.12,372,408,7.63,8.25,183.3,"op","JA",NA,NA,NA,NA,NA,NA
6413,"BL3","5/21/2015",16:20:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,19.9,0.11,307,340,7.87,8.22,150,"op","JA",NA,NA,NA,NA,NA,NA
6411,"PCS","5/21/2015",17:20:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,20.5,0.12,433,474,7.9,8.34,131.6,"op","JA",NA,NA,NA,NA,NA,NA
6410,"STTD","5/21/2015",15:04:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,19.8,0.12,271,300,7.66,8.12,110,"op","JA",NA,NA,NA,NA,NA,NA
6401,"AL1","5/20/2015",10:16:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.8,0.18,672,762,7.93,8.5,83.6,"mo","JA",NA,NA,NA,NA,NA,NA
6402,"AL2","5/20/2015",10:34:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19,0.15,460,519,8.03,8.34,NA,"mo","JA",NA,NA,NA,NA,NA,NA
6403,"AL3","5/20/2015",11:30:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19.5,0.11,446,498,7.85,8.3,NA,"mo","ja",NA,NA,NA,NA,NA,NA
6404,"AL4","5/20/2015",11:08:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19.2,NA,418,470,7.88,8.24,109,"mo","JA",NA,NA,NA,NA,NA,NA
6405,"BL1","5/20/2015",12:00:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19.6,0.15,388,433,7.78,8.23,110.6,"mo","JA",NA,NA,NA,NA,NA,NA
6406,"BL4","5/20/2015",14:26:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19.6,0.15,269,300,7.89,8.11,103,"mo","ja",NA,NA,NA,NA,NA,NA
6400,"PCS","5/20/2015",12:10:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.6,0.15,388,433,7.78,8.23,110.6,"mo","JA",NA,NA,NA,NA,NA,NA
6407,"STTD","5/20/2015",13:57:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.6,0.15,269,300,7.89,8.11,103,"mo","JA",NA,NA,NA,NA,NA,NA
6399,"YB","5/20/2015",09:24:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.5,0.17,1177,1332,5.09,8.24,100.5,"mo","JA",NA,NA,NA,NA,NA,NA
6397,"PCS","5/19/2015",15:06:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.6,0.09,425,463,7.82,8.3,118.3,"op","JA",NA,NA,NA,NA,NA,NA
6398,"STTD","5/19/2015",13:45:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,18.9,0.13,272,308,7.87,8.11,115.6,"op","JA",NA,NA,NA,NA,NA,NA
6395,"BL6","5/18/2015",12:42:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18,0.23,237,273,8.89,8.48,57.6,"op","JA",NA,NA,NA,NA,NA,NA
6394,"PCS","5/18/2015",14:23:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.9,0.15,420,465,7.72,8.3,126.7,"op","JA",NA,NA,NA,NA,NA,NA
6396,"STTD","5/18/2015",10:37:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,17.6,0.15,255,297,8.24,8.22,90.1,"op","JA",NA,NA,NA,NA,NA,NA
6393,"PCS","5/15/2015",11:20:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.4,0.14,512,573,7.75,8.38,97.9,"op","ja",NA,NA,NA,NA,NA,NA
6392,"STTD","5/15/2015",09:50:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,17.4,0.18,283,331,7.82,8.13,130,"op","JA",NA,NA,NA,NA,NA,NA
6389,"PCS","5/14/2015",10:43:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.4,0.16,606,681,7.42,8.39,86.5,"mo","op",NA,NA,NA,NA,NA,NA
6388,"STTD","5/14/2015",09:32:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,17.9,0.14,295,341,7.58,8.17,126,"mo","op",NA,NA,NA,NA,NA,NA
6391,"PCS","5/13/2015",11:05:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19,0.15,684,773,7.83,8.42,72.3,"mo","op",NA,NA,NA,NA,NA,NA
6390,"STTD","5/13/2015",09:35:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,18.5,0.17,308,352,7.43,8.19,125,"mo","op",NA,NA,NA,NA,NA,NA
6387,"PCS","5/12/2015",10:37:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.9,0.16,745,825,8.43,8.49,117.6,"op","JA",NA,NA,NA,NA,NA,NA
6386,"STTD","5/12/2015",09:33:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,18.8,0.13,314,356,7.5,8.2,129,"op","JA",NA,NA,NA,NA,NA,NA
6385,"PCS","5/11/2015",09:18:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,19.1,0.21,757,853,7.98,8.42,64,"op","mo",NA,NA,NA,NA,NA,NA
6384,"STTD","5/11/2015",08:42:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,19.7,0.13,323,360,7.43,8.15,130.3,"op","mo",NA,NA,NA,NA,NA,NA
6383,"PCS","5/8/2015",11:45:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.3,0.21,797,876,7.52,8.43,57.3,"op","mo",NA,NA,NA,NA,NA,NA
6382,"STTD","5/8/2015",10:32:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,17.7,0.18,288,335,7.9,8.28,77.4,"op","mo",NA,NA,NA,NA,NA,NA
6380,"BL6","5/7/2015",14:10:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,17.8,0.2,262,303,8.6,8.52,62.3,"op","mo",NA,NA,NA,NA,NA,NA
6379,"PCS","5/7/2015",11:50:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,20,0.2,796,881,7.47,8.41,54.8,"op","mo",NA,NA,NA,NA,NA,NA
6381,"STTD","5/7/2015",13:15:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,19.8,0.21,385,428,7.24,8.22,95.4,"op","mo",NA,NA,NA,NA,NA,NA
6373,"AL1","5/6/2015",08:15:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,19.3,0.23,696,780,6.63,8.31,51.8,"op","mo",NA,NA,NA,NA,NA,NA
6375,"AL2","5/6/2015",08:47:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,18.7,0.22,608,691,7.46,8.37,NA,"op","mo",NA,NA,NA,NA,NA,NA
6374,"AL3","5/6/2015",09:13:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,19.1,0.2,624,703,7.68,8.39,NA,"op","mo",NA,NA,NA,NA,NA,NA
6372,"AL4","5/6/2015",09:28:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,19.4,0.21,718,NA,7.21,8.33,58.2,"op","mo",NA,NA,NA,NA,NA,NA
6368,"BL1","5/6/2015",14:20:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,21.8,0.23,818,876,7.47,8.44,47.8,"op","mo",NA,NA,NA,NA,NA,NA
6376,"BL2","5/6/2015",13:58:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,20.6,0.2,797,NA,7.24,8.37,NA,"op","mo",NA,NA,NA,NA,NA,NA
6377,"BL3","5/6/2015",13:35:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,20.1,0.2,599,660,7.37,8.35,NA,"op","mo",NA,NA,NA,NA,NA,NA
6369,"BL4","5/6/2015",13:21:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,20.3,0.17,425,NA,7.23,8.34,95.7,"op","mo",NA,NA,NA,NA,NA,NA
6370,"PCS","5/6/2015",11:50:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.1,0.24,798,882,7.35,8.37,42.2,"op","mo",NA,NA,NA,NA,NA,NA
6371,"STTD","5/6/2015",10:38:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,18.9,0.14,350,397,7.77,8.3,92,"op","mo",NA,NA,NA,NA,NA,NA
6367,"PCS","5/5/2015",10:45:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.1,0.28,789,869,7.68,8.41,39.6,"mo","op",NA,NA,NA,NA,NA,NA
6365,"STTD","5/5/2015",12:29:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.9,0.19,451,500,7.16,8.21,78.1,"mo","op",NA,NA,NA,NA,NA,NA
6366,"YB","5/5/2015",09:45:00,"BSEIN","SEIN50",2,"CLD",NA,NA,NA,19.1,0.32,1074,1211,2.33,7.98,23.6,"mo","op",NA,NA,NA,NA,NA,NA
6358,"PCS","5/4/2015",09:20:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.7,0.22,777,864,7.04,8.31,43.8,"mo","op",NA,NA,NA,NA,NA,NA
6357,"STTD","5/4/2015",10:01:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.5,0.17,401,448,7.56,8.34,85,"mo","op",NA,NA,NA,NA,NA,NA
6359,"PCS","5/1/2015",11:10:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,22.4,0.27,643,677,7.19,8.37,40.6,"mo","op",NA,NA,NA,NA,NA,NA
6360,"STTD","5/1/2015",09:47:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,21,0.21,656,711,5.93,8.21,65.6,"mo","op",NA,NA,NA,NA,NA,NA
6361,"PCS","4/30/2015",10:50:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,21.4,0.16,620,666,7.91,8.43,88.1,"mo","op",NA,NA,NA,NA,NA,NA
6362,"STTD","4/30/2015",09:51:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,20.3,0.19,663,728,6.08,8.25,64.5,"mo","op",NA,NA,NA,NA,NA,NA
6363,"PCS","4/29/2015",10:55:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.7,0.26,620,675,8.16,8.34,40.8,"mo","op",NA,NA,NA,NA,NA,NA
6364,"STTD","4/29/2015",12:02:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,20.1,0.19,695,765,6.3,8.25,NA,"mo","op",NA,NA,NA,NA,NA,NA
6350,"PCS","4/28/2015",10:37:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,21,0.2,629,681,8.05,8.41,49.1,"mo","op",NA,NA,NA,NA,NA,NA
6349,"STTD","4/28/2015",09:47:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,19.6,0.21,691,771,6.06,8.23,59.3,"mo","op",NA,NA,NA,NA,NA,NA
6352,"PCS","4/27/2015",10:53:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.1,0.22,633,699,8.13,8.39,45.1,"mo","op",NA,NA,NA,NA,NA,NA
6351,"STTD","4/27/2015",12:43:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.6,0.19,680,758,6.58,8.3,73.8,"mo","op",NA,NA,NA,NA,NA,NA
6354,"PCS","4/24/2015",10:28:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.5,0.22,600,672,7.03,8.24,48.7,"mo","op",NA,NA,NA,NA,NA,NA
6353,"STTD","4/24/2015",10:06:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,19.1,0.17,538,606,7.47,8.34,88.8,"mo","op",NA,NA,NA,NA,NA,NA
6355,"PCS","4/23/2015",11:10:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.3,0.23,580,651,7.32,8.36,38.4,"mo","op",NA,NA,NA,NA,NA,NA
6356,"STTD","4/23/2015",10:07:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,18.6,0.18,481,NA,7.78,8.45,76.5,"mo","op",NA,NA,NA,NA,NA,NA
6346,"BL6","4/22/2015",15:54:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19,0.2,455,514,8.21,8.42,72.2,"op","mo",NA,NA,NA,NA,NA,NA
6348,"PCS","4/22/2015",13:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.9,0.26,638,691,7.5,8.37,61.8,"op","mo",NA,NA,NA,NA,NA,NA
6347,"STTD","4/22/2015",14:48:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.5,0.17,739,826,8.29,8.47,63.5,"op","mo",NA,NA,NA,NA,NA,NA
6341,"AL1","4/21/2015",09:50:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,20.3,0.14,671,NA,6.5,8.08,76.6,"op","mo",NA,NA,NA,NA,NA,NA
6344,"AL2","4/21/2015",10:08:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19.9,NA,681,NA,7.72,8.31,NA,"op","mo",NA,NA,NA,NA,NA,NA
6343,"AL3","4/21/2015",10:25:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,20.1,NA,574,NA,8.06,8.38,NA,"op","mo",NA,NA,NA,NA,NA,NA
6340,"AL4","4/21/2015",10:45:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19.2,NA,613,NA,8.16,8.46,52.7,"op","mo",NA,NA,NA,NA,NA,NA
6336,"BL1","4/21/2015",13:01:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19.6,NA,620,NA,9.15,8.56,51.9,"op","mo",NA,NA,NA,NA,NA,NA
6337,"BL2","4/21/2015",12:38:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19.2,NA,716,NA,8.03,8.43,84,"op","mo",NA,NA,NA,NA,NA,NA
6345,"BL3","4/21/2015",12:15:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19.2,NA,732,NA,8.92,8.52,NA,"op","mo",NA,NA,NA,NA,NA,NA
6338,"BL4","4/21/2015",11:58:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19,NA,539,NA,7.98,8.44,73.5,"op","mo",NA,NA,NA,NA,NA,NA
6335,"PCS","4/21/2015",13:01:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.6,NA,620,NA,9.15,8.56,51.9,"op","mo",NA,NA,NA,NA,NA,NA
6339,"STTD","4/21/2015",11:38:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19,NA,539,607,7.98,8.44,73.5,"op","mo",NA,NA,NA,NA,NA,NA
6342,"YB","4/21/2015",09:30:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.5,0.29,980,NA,2.66,7.99,39.1,"op","mo",NA,NA,NA,NA,NA,NA
6334,"PCS","4/20/2015",12:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.2,0.22,625,703,9.11,8.51,30.7,"mo","op",NA,NA,NA,NA,NA,NA
6333,"STTD","4/20/2015",11:20:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.8,0.2,630,NA,7.72,8.37,66.1,"mo","op",NA,NA,NA,NA,NA,NA
6331,"PCS","4/17/2015",15:20:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.2,0.19,700,NA,9.78,8.44,42.7,"mo","op",NA,NA,NA,NA,NA,NA
6332,"STTD","4/17/2015",14:18:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,18,0.21,719,NA,9.33,8.5,52.8,"mo","op",NA,NA,NA,NA,NA,NA
6325,"PCS","4/16/2015",10:47:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,16.6,0.2,625,744,8.54,8.38,67,"mo","op",NA,NA,NA,NA,NA,NA
6324,"STTD","4/16/2015",10:00:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,16.5,0.2,696,830,8.32,8.41,73.8,"mo","op",NA,NA,NA,NA,NA,NA
6326,"PCS","4/15/2015",10:43:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,16.6,0.16,604,NA,8.44,8.35,68.9,"mo","op",NA,NA,NA,NA,NA,NA
6323,"STTD","4/15/2015",09:29:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,16.7,0.18,706,NA,8.81,8.49,82.8,"mo","op",NA,NA,NA,NA,NA,NA
6327,"PCS","4/14/2015",10:30:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,17.3,0.24,634,743,8.17,8.3,51.8,"mo","op",NA,NA,NA,NA,NA,NA
6322,"STTD","4/14/2015",09:24:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,17.4,0.2,709,829,8.58,8.4,64.2,"mo","op",NA,NA,NA,NA,NA,NA
6329,"PCS","4/13/2015",11:34:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,18.4,0.23,623,712,9.07,8.42,43.9,"mo","op",NA,NA,NA,NA,NA,NA
6321,"STTD","4/13/2015",10:50:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,17.9,0.18,710,819,7.06,8.19,65.5,"mo","op",NA,NA,NA,NA,NA,NA
6330,"PCS","4/10/2015",11:01:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,16,0.24,621,750,9.98,8.5,39.5,"mo","op",NA,NA,NA,NA,NA,NA
6319,"STTD","4/10/2015",10:06:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,16.7,0.17,640,NA,7.42,8.23,67.7,"mo","op",NA,NA,NA,NA,NA,NA
6316,"PCS","4/9/2015",10:51:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,15.5,0.21,676,827,8.69,8.26,46.1,"mo","op",NA,NA,NA,NA,NA,NA
6315,"STTD","4/9/2015",09:36:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,15.7,0.22,650,791,7.64,8.2,65.6,"mo","op",NA,NA,NA,NA,NA,NA
6313,"BL6","4/8/2015",15:30:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,16.1,0.1,571,688,8.6,8.21,237.7,"op","mo",NA,NA,NA,NA,NA,NA
6317,"PCS","4/8/2015",13:23:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,15.8,0.23,675,819,8.24,8.13,47.6,"mo","op",NA,NA,NA,NA,NA,NA
6314,"STTD","4/8/2015",14:14:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,15.7,0.21,651,792,7.78,8.19,61,"mo","op",NA,NA,NA,NA,NA,NA
6318,"PCS","4/7/2015",12:00:00,"FKTR","FKTR",1,"RAN",NA,NA,NA,15.4,0.18,601,NA,8.57,8.26,63,"mo","op",NA,NA,NA,NA,NA,NA
6312,"STTD","4/7/2015",10:38:00,"RSTR","RSTR8",1,"RAN",NA,NA,NA,15.8,0.17,658,NA,7.91,8.2,69.2,"op","mo",NA,NA,NA,NA,NA,NA
6306,"AL1","4/6/2015",09:37:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,15.4,0.18,744,912,6.48,8.25,48,"op","mo",NA,NA,NA,NA,NA,NA
6309,"AL2","4/6/2015",10:00:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,15.9,0.21,826,NA,7.05,8.08,NA,"op","mo",NA,NA,NA,NA,NA,NA
6310,"AL3","4/6/2015",10:20:00,"BSEIN","SEIN50",2,"CLR",NA,NA,NA,15.9,0.22,817,NA,8.98,8.23,NA,"op","mo",NA,NA,NA,NA,NA,NA
6305,"AL4","4/6/2015",11:04:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,16.1,0.2,628,758,8.81,8.29,48.9,"op","mo",NA,NA,NA,NA,NA,NA
6303,"BL1","4/6/2015",13:35:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,17.2,0.2,594,NA,8.19,8.26,106,"op","mo",NA,NA,NA,NA,NA,NA
6307,"BL2","4/6/2015",13:06:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,15.7,0.19,627,763,7.98,8.23,NA,"op","mo",NA,NA,NA,NA,NA,NA
6308,"BL3","4/6/2015",12:45:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,16.4,0.19,708,NA,8.17,8.24,NA,"op","mo",NA,NA,NA,NA,NA,NA
6304,"BL4","4/6/2015",12:31:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,16.3,0.19,702,NA,7.59,8.24,79.9,"op","mo",NA,NA,NA,NA,NA,NA
6302,"PCS","4/6/2015",13:41:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,17.2,0.2,594,NA,8.19,8.26,106,"op","mo",NA,NA,NA,NA,NA,NA
6301,"STTD","4/6/2015",11:58:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,16.2,0.17,702,NA,8.17,8.2,79.9,"op","op",NA,NA,NA,NA,NA,NA
6299,"PCS","4/3/2015",14:25:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,17.8,0.15,679,NA,8.54,8.09,52.8,"op","mo",NA,NA,NA,NA,NA,NA
6300,"STTD","4/3/2015",13:25:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,17.7,0.17,754,NA,8.13,8.06,69.5,"op","op",NA,NA,NA,NA,NA,NA
6298,"PCS","4/2/2015",11:47:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,16.8,0.18,653,772,8.6,8.14,102,"mo","op",NA,NA,NA,NA,NA,NA
6297,"STTD","4/2/2015",11:03:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,17.8,0.13,669,775,7.16,7.99,90.8,"mo","op",NA,NA,NA,NA,NA,NA
6296,"PCS","4/1/2015",15:45:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.2,0.18,678,NA,8.18,8.07,64.4,"mo","op",NA,NA,NA,NA,NA,NA
6295,"STTD","4/1/2015",15:07:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,19.1,0.18,703,NA,7.87,8.1,84.4,"mo","op",NA,NA,NA,NA,NA,NA
6294,"PCS","3/27/2015",10:54:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.4,0.25,733,821,7.96,8.04,49.1,"mo","op",NA,NA,NA,NA,NA,NA
6293,"STTD","3/27/2015",09:35:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.1,0.18,758,NA,7.25,7.93,58.1,"mo","op",NA,NA,NA,NA,NA,NA
6291,"PCS","3/26/2015",13:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.3,0.21,724,NA,7.09,7.96,47.5,"mo","op",NA,NA,NA,NA,NA,NA
6292,"STTD","3/26/2015",12:10:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.14,0.2,865,NA,7.99,8.04,51.9,"mo","op",NA,NA,NA,NA,NA,NA
6280,"AL1","3/25/2015",11:11:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,17.7,0.18,983,NA,7.45,7.99,66.3,"mo","op",NA,NA,NA,NA,NA,NA
6281,"AL2","3/25/2015",11:35:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.1,0.2,778,NA,7.27,7.98,NA,"mo","op",NA,NA,NA,NA,NA,NA
6282,"AL3","3/25/2015",11:50:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.3,0.18,772,NA,7.3,8.02,NA,"mo","op",NA,NA,NA,NA,NA,NA
6283,"AL4","3/25/2015",12:10:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.1,0.16,769,NA,7.49,8.11,80.1,"mo","op",NA,NA,NA,NA,NA,NA
6285,"BL1","3/25/2015",12:59:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.3,0.21,691,NA,7.41,8.08,52.8,"mo","op",NA,NA,NA,NA,NA,NA
6286,"BL2","3/25/2015",13:19:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.3,0.19,764,NA,7.54,8.07,NA,"mo","op",NA,NA,NA,NA,NA,NA
6287,"BL3","3/25/2015",13:42:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.7,0.21,846,NA,8.24,8.12,NA,"mo","op",NA,NA,NA,NA,NA,NA
6288,"BL4","3/25/2015",14:00:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.6,0.24,886,NA,7.56,8.13,59.5,"mo","op",NA,NA,NA,NA,NA,NA
6284,"PCS","3/25/2015",12:43:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,18.3,0.21,691,NA,7.41,8.08,52.8,"mo","op",NA,NA,NA,NA,NA,NA
6290,"STTD","3/25/2015",14:21:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,18.5,0.19,880,NA,7.63,8.13,59.5,"mo","op",NA,NA,NA,NA,NA,NA
6279,"YB","3/25/2015",10:39:00,"BSEIN","SEIN50",4,"CLR",NA,NA,NA,6.3,NA,730,NA,4.42,7.56,NA,"mo","op",NA,NA,NA,NA,NA,NA
6289,"BL6","3/24/2015",15:15:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,NA,0.22,527,600,10.22,8.23,49.5,"mo","op",NA,NA,NA,NA,NA,NA
6277,"PCS","3/24/2015",10:57:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,17.9,0.26,819,949,7.38,7.97,44.2,"mo","op",NA,NA,NA,NA,NA,NA
6278,"STTD","3/24/2015",13:30:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,18.1,0.23,830,957,8.04,7.92,51.1,"mo","op",NA,NA,NA,NA,NA,NA
6241,"PCS","3/23/2015",10:30:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,17.9,0.25,874,1012,7.96,7.8,59.8,"op","mo",NA,NA,NA,NA,NA,NA
6242,"STTD","3/23/2015",11:35:00,"RSTR","RSTR8",2,"CLD",NA,NA,NA,18.1,0.2,807,NA,7.13,7.79,65.1,"op","op",NA,NA,NA,NA,NA,NA
6239,"PCS","3/17/2015",12:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.3,0.25,877,NA,7.98,7.79,35.4,"op","mo",NA,NA,NA,NA,NA,NA
6240,"STTD","3/17/2015",11:33:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,18.7,0.27,885,NA,7.06,7.73,31.4,"op","op",NA,NA,NA,NA,NA,NA
6276,"PCS","3/16/2015",12:53:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,18.9,0.28,865,NA,8.02,7.78,52.1,"mo","op",NA,NA,NA,NA,NA,NA
