"GearID","TowID","GearCode","MeterSerial","MeterStart","MeterEnd","MeterCheck","Comments"
6407,21054,2,24565,487088,509366,22278,NA
6408,21218,2,24565,359328,380882,21554,NA
6409,21333,2,24565,763677,785017,21340,NA
6410,21475,2,24565,656083,677086,21003,NA
6411,21617,2,24565,140693,161492,20799,NA
6412,21708,2,23813,777141,802071,24930,NA
6413,21828,2,23813,587437,614605,27168,NA
6414,21971,2,24579,430778,437081,6303,NA
6415,22106,2,24579,511599,534327,22728,NA
6416,22246,2,24579,92499,116297,23798,NA
6417,22388,2,24579,661045,685238,24193,NA
6418,22529,2,24579,341167,367280,26113,NA
6419,22666,2,24567,238039,263182,25143,NA
6420,22819,2,24579,567105,592320,25215,NA
6421,22939,2,23814,716708,741568,24860,NA
6422,23069,2,23814,336275,360296,24021,NA
6423,23214,2,23814,807537,832039,24502,NA
6424,23350,2,23814,198585,222037,23452,NA
6425,23487,2,23814,485827,497583,11756,NA
6426,23627,2,23814,892611,917587,24976,NA
6427,23758,2,23814,493807,519291,25484,NA
6428,23916,2,23813,705880,731243,25363,NA
6429,24062,2,23813,178309,204385,26076,NA
6430,4,2,10369,9958,31661,21703,NA
6431,112,2,10369,374282,397086,22804,NA
6432,217,2,10369,575623,600434,24811,NA
6433,317,2,10369,152347,173280,20933,NA
6434,550,2,10369,339943,362001,22058,NA
6435,739,2,11732,609029,632382,23353,NA
6436,858,2,11732,290085,313822,23737,NA
6437,863,2,13287,169779,190856,21077,NA
6438,987,2,13287,962030,979433,17403,NA
6439,1115,2,13287,692245,710414,18169,NA
6440,1244,2,13287,413848,434494,20646,NA
6441,1369,2,13287,82678,99128,16450,NA
6442,1480,2,13287,185412,205185,19773,NA
6443,1816,2,13327,840429,859160,18731,NA
6444,1880,2,13327,9547,23177,13630,NA
6445,1998,2,13327,360645,380909,20264,NA
6446,2106,2,13327,513641,527690,14049,NA
6447,2217,2,13327,969977,990142,20165,NA
6448,2303,2,13327,900720,921136,20416,NA
6449,2416,2,13327,626022,652770,26748,NA
6450,2537,2,13327,179093,198766,19673,NA
6451,2659,2,13327,810128,829525,19397,NA
6452,2781,2,14958,955973,973496,17523,NA
6453,2867,2,14958,867315,882913,15598,NA
6454,2935,2,14958,352195,369534,17339,NA
6455,3042,2,14958,530716,552120,21404,NA
6456,3159,2,14958,844511,864666,20155,NA
6457,3276,2,14958,156612,173901,17289,NA
6458,3384,2,14958,255559,273881,18322,NA
6459,3502,2,14958,652418,675119,22701,NA
6460,3611,2,13327,0,22305,22305,NA
6461,3724,2,14977,88202,110010,21808,NA
6462,3850,2,14977,631320,649881,18561,NA
6463,3950,2,6150,811928,830622,18694,NA
6464,4091,2,6150,999782,19754,19972,NA
6465,4160,2,6150,976513,998515,22002,NA
6466,4164,2,6150,216912,235362,18450,NA
6467,4296,2,6150,761352,780847,19495,NA
6468,4303,2,6150,136339,153948,17609,NA
6469,4420,2,6150,976764,997095,20331,NA
6470,4441,2,6150,101355,119668,18313,NA
6471,4555,2,6150,526209,539212,13003,NA
6472,4678,2,14982,945160,957830,12670,NA
6473,4797,2,14982,710206,730526,20320,NA
6474,4912,2,14982,391077,415702,24625,NA
6475,5035,2,14982,48624,71263,22639,NA
6476,5158,2,14982,635465,659756,24291,NA
6477,5189,2,14982,487524,509779,22255,NA
6478,5318,2,14982,960423,981702,21279,NA
6479,5378,2,14982,654875,676923,22048,NA
6480,5499,2,14982,145244,168164,22920,NA
6481,5560,2,14979,391091,413595,22504,NA
6482,5683,2,14979,154455,175357,20902,NA
6483,5802,2,14979,595013,615902,20889,NA
6484,5926,2,12945,701263,724867,23604,NA
6485,6056,2,12945,517988,540062,22074,NA
6486,6187,2,12945,298215,319480,21265,NA
6487,6311,2,12945,961802,981700,19898,NA
6488,6429,2,12945,572675,592793,20118,NA
6489,6549,2,12945,142681,162969,20288,NA
6490,6681,2,12945,980661,545,19884,NA
6491,6800,2,13291,564989,587262,22273,NA
6492,6923,2,13291,6073,28174,22101,NA
6493,6936,2,9794,751292,773554,22262,NA
6494,7060,2,9794,450170,469400,19230,NA
6495,7183,2,9794,139960,159739,19779,NA
6496,7306,2,9794,908909,930117,21208,NA
6497,7431,2,9794,459970,480612,20642,NA
6498,7551,2,9794,108087,129320,21233,NA
6499,7675,2,9794,706020,724380,18360,NA
6500,7768,2,12204,590057,612152,22095,NA
6501,7887,2,12441,93573,115819,22246,NA
6502,8010,2,12441,929490,951087,21597,NA
6503,8128,2,12441,689150,711307,22157,NA
6504,8249,2,12441,412546,434327,21781,NA
6505,8372,2,12441,236095,257941,21846,NA
6506,8496,2,14982,585356,606514,21158,NA
6507,8615,2,14982,355942,377936,21994,NA
6508,8737,2,14982,110415,132995,22580,NA
6509,8837,2,12994,162247,181462,19215,NA
6510,8936,2,12994,386810,409662,22852,NA
6511,9058,2,12994,286706,307921,21215,NA
6512,9177,2,12994,64821,85730,20909,NA
6513,9300,2,12994,918829,940972,22143,NA
6514,9490,2,16976,178630,191646,13016,NA
6515,9520,2,16976,269271,293177,23906,NA
6516,9639,2,16976,969879,985118,15239,NA
6517,9757,2,14979,827165,852894,25729,NA
6518,9880,2,14979,714170,738483,24313,NA
6519,10003,2,14979,661332,684524,23192,NA
6520,10126,2,14979,720531,745534,25003,NA
6521,10248,2,12994,960486,984691,24205,NA
6522,10376,2,12994,959991,972709,12718,NA
6523,10493,2,14958,670961,693840,22879,NA
6524,10616,2,14958,522558,542399,19841,NA
6525,10736,2,14958,257009,279027,22018,NA
6526,10837,2,14977,366109,385200,19091,NA
6527,10963,2,14977,988455,9879,21424,NA
6528,11076,2,19299,365599,390700,25101,NA
6529,11216,2,14977,431450,451653,20203,NA
6530,11353,2,14977,387301,407443,20142,NA
6531,11490,2,14977,422220,440971,18751,NA
6532,11613,2,14977,556373,578417,22044,NA
6533,11751,2,19296,520014,541369,21355,NA
6534,11889,2,19296,454830,475672,20842,NA
6535,12026,2,12441,807511,830440,22929,NA
6536,12117,2,12441,923822,933997,10175,NA
6537,12240,2,12441,932650,954251,21601,NA
6538,12362,2,12441,968278,989953,21675,NA
6539,12484,2,12441,838355,860198,21843,NA
6540,12620,2,21920,112854,118780,5926,NA
6541,12717,2,21920,253465,274894,21429,NA
6542,12838,2,21920,946680,968280,21600,NA
6543,12961,2,21920,578206,599389,21183,NA
6544,13066,2,21920,445764,466695,20931,NA
6545,13123,2,21920,249939,272353,22414,NA
6546,13266,2,21920,472642,492112,19470,NA
6547,13399,2,21920,578313,598920,20607,NA
6548,13522,2,21920,807815,827819,20004,NA
6549,13676,2,14979,339002,359096,20094,NA
6550,13759,2,14979,802604,814303,11699,NA
6551,13882,2,14977,194319,214125,19806,NA
6552,14015,2,14977,274678,293394,18716,NA
6553,14160,2,14977,588632,608602,19970,NA
6554,14294,2,13291,403139,425631,22492,NA
6555,14409,2,23286,565684,590573,24889,NA
6556,14561,2,23286,965308,988480,23172,NA
6557,14666,2,21920,504998,532916,27918,NA
6558,14801,2,21920,756404,770856,14452,NA
6559,14927,2,21920,825280,845641,20361,NA
6560,15057,2,21920,653233,674683,21450,NA
6561,15258,2,23286,114782,134600,19818,NA
6562,15348,2,21920,807263,828597,21334,NA
6563,15493,2,23811,679524,699890,20366,NA
6564,15652,2,22084,729875,751855,21980,NA
6565,15771,2,23749,307876,331298,23422,NA
6566,15899,2,23813,932492,955412,22920,NA
6567,16052,2,23749,647934,666198,18264,NA
6568,16193,2,23749,299463,320981,21518,NA
6569,16334,2,23749,0,21484,21484,NA
6570,16444,2,23813,214283,236625,22342,NA
6571,16548,2,23813,808320,831878,23558,NA
6572,16647,2,24584,106700,129104,22404,NA
6573,16790,2,24596,918511,940146,21635,NA
6574,16917,2,24596,465856,486460,20604,NA
6575,17052,2,24596,18733,40137,21404,NA
6576,17205,2,24596,23742,34284,10542,NA
6577,17367,2,24584,966498,986690,20192,NA
6578,17505,2,24584,551814,553355,1541,NA
6579,17646,2,24584,69570,94357,24787,NA
6580,17789,2,24584,745726,765131,19405,NA
6581,17926,2,24648,94103,117077,22974,NA
6582,18071,2,24653,629043,651983,22940,NA
6583,18212,2,24653,226643,248197,21554,NA
6584,18351,2,24653,780835,806370,25535,NA
6585,18493,2,24653,361947,372879,10932,NA
6586,18621,2,24653,956021,962582,6561,NA
6587,18774,2,24653,807574,830266,22692,NA
6588,18916,2,24653,428323,451585,23262,NA
6589,19056,2,24653,19590,25568,5978,NA
6590,19194,2,23811,0,10919,10919,NA
6591,19335,2,23811,823845,842182,18337,NA
6592,19473,2,23811,294223,314897,20674,NA
6593,19615,2,23811,176081,196370,20289,NA
6594,19756,2,23811,0,6481,6481,NA
6595,19893,2,23811,722993,729552,6559,NA
6596,20034,2,23811,299461,320027,20566,NA
6597,20177,2,23811,225930,247037,21107,NA
6598,20319,2,24579,637009,660863,23854,NA
6599,20451,2,24565,18356,40478,22122,NA
6600,20577,2,24565,78019,100444,22425,NA
6601,20717,2,24565,549363,570080,20717,NA
6602,20857,2,24565,417936,438958,21022,NA
6603,20998,2,24565,844903,866104,21201,NA
6604,21139,2,24565,786924,801636,14712,NA
6605,21281,2,24565,162173,173460,11287,NA
6606,21417,2,24565,32761,53627,20866,NA
6607,21563,2,24565,627977,638664,10687,NA
6608,21685,2,24565,121698,127792,6094,NA
6609,21797,2,23813,897692,924581,26889,NA
6610,21941,2,24579,939779,961477,21698,NA
6611,22052,2,24579,945387,966843,21456,NA
6612,22194,2,24579,438167,449942,11775,NA
6613,22333,2,24579,4499,28456,23957,NA
6614,22475,2,24579,723029,729581,6552,NA
6615,22615,2,24567,577552,602849,25297,NA
6616,22760,2,24579,874909,896772,21863,NA
6617,22880,2,23814,4973,28011,23038,NA
6618,23020,2,23814,700352,722656,22304,NA
6619,23159,2,23814,226875,250098,23223,NA
6620,23296,2,23814,590166,612979,22813,NA
6621,23436,2,23814,83900,90499,6599,NA
6622,23577,2,23814,263768,276237,12469,NA
6623,23724,2,23814,868026,876386,8360,NA
6624,23863,2,23813,83014,90628,7614,NA
6625,24004,2,23813,534345,548314,13969,NA
6626,7,2,10369,76500,100102,23602,NA
6627,115,2,10369,438907,460374,21467,NA
6628,220,2,10369,651369,678283,26914,NA
6629,320,2,10369,217086,239823,22737,NA
6630,413,2,10369,261565,285668,24103,NA
6631,521,2,10369,711860,734300,22440,NA
6632,636,2,10369,186735,210460,23725,NA
6633,746,2,11732,56560,82528,25968,NA
6634,866,2,13287,235068,257627,22559,NA
6635,990,2,13287,20536,42038,21502,NA
6636,1118,2,13287,748137,770749,22612,NA
6637,1247,2,13287,475959,498547,22588,NA
6638,1371,2,13287,136378,157284,20906,NA
6639,1483,2,13287,248067,269442,21375,NA
6640,1590,2,13287,725408,749458,24050,NA
6641,1699,2,13287,328528,351515,22987,NA
6642,1819,2,13327,897294,918336,21042,NA
6643,1884,2,13327,60883,68579,7696,NA
6644,2001,2,13327,420732,443028,22296,NA
6645,2109,2,13327,573786,592180,18394,NA
6646,2221,2,13327,32572,53672,21100,NA
6647,2306,2,13327,965379,989628,24249,NA
6648,2417,2,13327,662250,686448,24198,NA
6649,2541,2,13327,241480,264513,23033,NA
6650,2662,2,13327,849453,870211,20758,NA
6651,2784,2,14958,9295,20889,11594,NA
6652,2869,2,14958,888095,911771,23676,NA
6653,2937,2,14958,398204,419749,21545,NA
6654,3045,2,14958,595060,616050,20990,NA
6655,3164,2,14958,904263,924034,19771,NA
6656,3279,2,14958,208544,228547,20003,NA
6657,3387,2,14958,316316,325826,20434,NA
6658,3504,2,14958,722349,742607,20258,NA
6659,3615,2,13327,717003,739992,22989,NA
6660,3728,2,14977,152501,174040,21539,NA
6661,3853,2,14977,0,17995,17995,NA
6662,3954,2,6150,870930,891399,20469,NA
6663,4096,2,6150,43095,62986,19891,NA
6664,4168,2,6150,273932,294492,20560,NA
6665,4305,2,6150,192305,213195,20890,NA
6666,4446,2,6150,153609,173735,20126,NA
6667,4559,2,6150,572680,591568,18888,NA
6668,4679,2,14982,971440,988664,17224,NA
6669,4800,2,14982,773821,794429,20608,NA
6670,4915,2,14982,480429,503525,23096,NA
6671,5040,2,14982,113754,135528,21774,NA
6672,5159,2,14982,659870,684227,24357,NA
6673,5191,2,14982,554155,576943,22788,NA
6674,5320,2,14982,3844,27234,23390,NA
6675,5380,2,14982,717638,738034,20396,NA
6676,5501,2,14982,195445,218344,22899,NA
6677,5563,2,14979,464590,488620,24030,NA
6678,5686,2,14979,219499,242120,22621,NA
6679,5806,2,14979,656450,681541,25091,NA
6680,5927,2,12945,776142,798506,22364,NA
6681,6059,2,12945,585394,608292,22898,NA
6682,6190,2,12945,365048,386135,21087,NA
6683,6312,2,12945,26922,47807,20885,NA
6684,6432,2,12945,638157,659936,21779,NA
6685,6552,2,12945,210102,231660,21558,NA
6686,6684,2,12945,39980,63378,23398,NA
6687,6803,2,12945,634004,655569,21565,NA
6688,6925,2,13291,74085,83725,22531,NA
6689,6939,2,9794,820795,844244,23449,NA
6690,7063,2,9794,508458,529703,21245,NA
6691,7185,2,9794,190360,211702,21342,NA
6692,7310,2,9794,975600,997110,21510,NA
6693,7432,2,9794,546555,569510,22955,NA
6694,7554,2,9794,172864,195165,22301,NA
6695,7676,2,9794,768634,791061,22427,NA
6696,7770,2,12204,656826,679145,22319,NA
6697,7890,2,12441,161627,187462,25835,NA
6698,8011,2,12441,997718,21329,23611,NA
6699,8129,2,12441,781884,800530,18646,NA
6700,8254,2,12441,477190,501470,24280,NA
6701,8375,2,12441,297775,319998,22223,NA
6702,8499,2,14982,669280,691900,22620,NA
6703,8618,2,14982,424408,446138,21730,NA
6704,8740,2,14982,166153,187878,21725,NA
6705,8839,2,12994,219495,242485,22990,NA
6706,8938,2,12994,481078,504697,23619,NA
6707,9061,2,12994,351736,375401,23665,NA
6708,9180,2,12994,122483,144414,21931,NA
6709,9303,2,12994,988059,11675,23616,NA
6710,9492,2,16976,228732,250277,21545,NA
6711,9523,2,16976,343498,364650,21152,NA
6712,9642,2,16976,22622,30842,21298,NA
6713,9762,2,14979,909416,932131,22715,NA
6714,9884,2,14979,790234,814059,23825,NA
6715,10005,2,14979,730221,754728,24507,NA
6716,10128,2,14979,797228,822321,25093,NA
6717,10251,2,12994,34225,56617,22392,NA
6718,10377,2,12994,998461,1022371,23910,NA
6719,10496,2,14958,739905,762004,22099,NA
6720,10619,2,14958,589095,612761,23666,NA
6721,10739,2,14958,324862,348467,23605,NA
6722,10840,2,14977,439428,458581,19153,NA
6723,10966,2,14977,37199,60975,23776,NA
6724,11079,2,19299,456547,480775,24228,NA
6725,11217,2,14977,491263,509437,18174,NA
6726,11355,2,14977,448284,468109,19825,NA
6727,11493,2,14977,0,22470,22470,NA
6728,11616,2,14977,623131,644642,21511,NA
6729,11754,2,19296,584928,606235,21307,NA
6730,11892,2,19296,503071,525421,22350,NA
6731,12029,2,12441,876359,899454,23095,NA
6732,12119,2,12441,978945,999001,20056,NA
6733,12243,2,12441,989851,1015068,25217,NA
6734,12365,2,12441,35119,58196,23077,NA
6735,12487,2,12441,903187,928468,25281,NA
6736,12622,2,21920,31179,53528,22349,NA
6737,12718,2,21920,317732,339026,21294,NA
6738,12841,2,21920,13167,36214,23047,NA
6739,12964,2,21920,642836,664483,21647,NA
6740,13067,2,21920,466695,490040,23345,NA
6741,13126,2,21920,321346,344820,23474,NA
6742,13269,2,21920,537351,559287,21936,NA
6743,13403,2,21920,640706,663591,22885,NA
6744,13525,2,21920,871921,895022,23101,NA
6745,13678,2,14979,406676,431111,24435,NA
6746,13762,2,14979,864918,886772,21854,NA
6747,13885,2,14977,258316,281489,23173,NA
6748,14018,2,14977,337569,360410,22841,NA
6749,14163,2,14977,653849,678122,24273,NA
6750,14297,2,13291,468002,489800,21798,NA
6751,14412,2,23286,642099,662870,20771,NA
6752,14564,2,23286,28224,53358,25134,NA
6753,14670,2,21920,575099,596962,21863,NA
6754,14805,2,21920,811985,836028,24043,NA
6755,14931,2,21920,887851,909744,21893,NA
6756,15060,2,21920,717532,739178,21646,NA
6757,15262,2,23286,158086,180217,22131,NA
6758,15350,2,21920,873233,896617,23384,NA
6759,15494,2,23811,742816,764153,21337,NA
6760,15655,2,22084,798899,821603,22704,NA
6761,15775,2,23749,381448,405451,24003,NA
6762,15904,2,23813,333,22792,22459,NA
6763,16055,2,23749,730642,753768,23126,NA
6764,16198,2,23749,345205,367635,22430,NA
6765,16338,2,23749,761299,784321,23022,NA
6766,16447,2,23813,287898,312316,24418,NA
6767,16552,2,23813,875677,900478,24801,NA
6768,16650,2,24584,172299,194302,22003,NA
6769,16791,2,24596,987161,9904,22743,NA
6770,16922,2,24596,529199,550689,21490,NA
6771,17055,2,24596,89430,112301,22871,NA
6772,17208,2,24596,45734,67990,22256,NA
6773,17370,2,24584,9190,33774,24584,NA
6774,17508,2,24584,572469,595787,23318,NA
6775,17649,2,24584,143339,166967,23628,NA
6776,17792,2,24584,779870,801818,21948,NA
6777,17928,2,24648,165966,189245,23279,NA
6778,18073,2,24653,702112,724855,22743,NA
6779,18215,2,24653,318510,342667,24157,NA
6780,18354,2,24653,856640,879618,22978,NA
6781,18495,2,24653,393750,412108,18358,NA
6782,18624,2,24653,999917,23534,23617,NA
6783,18777,2,24653,868285,891867,23582,NA
6784,18920,2,24653,496924,518962,22038,NA
6785,19059,2,24653,56530,79172,22642,NA
6786,19197,2,23811,282967,305338,22371,NA
6787,19340,2,23811,886619,908106,21487,NA
6788,19476,2,23811,342801,364231,21430,NA
6789,19617,2,23811,234120,256877,22757,NA
6790,19758,2,23811,674414,681658,7244,NA
6791,19896,2,23811,744750,766886,22136,NA
6792,20039,2,23811,362113,383366,21253,NA
6793,20180,2,23811,291393,312453,21060,NA
6794,20322,2,24579,701818,726038,24220,NA
6795,20454,2,24565,86743,108333,21590,NA
6796,20580,2,24565,146155,169104,22949,NA
6797,20719,2,24565,616110,638046,21936,NA
6798,20860,2,24565,482330,504261,21931,NA
6799,21002,2,24565,935927,958175,22248,NA
6800,21142,2,24565,848126,869677,21551,NA
6801,21284,2,24565,229618,251876,22258,NA
6802,21420,2,24565,88464,109052,20588,NA
6803,21564,2,24565,676717,697502,20785,NA
6804,21690,2,24565,164856,188960,24104,NA
6805,21799,2,23813,2585,27660,25075,NA
6806,21944,2,24579,8078,30388,22310,NA
6807,22056,2,24579,980519,992640,12121,NA
6808,22195,2,24579,473431,496756,23325,NA
6809,22336,2,24579,51885,77243,25358,NA
6810,22476,2,24579,770974,783974,13000,NA
6811,22617,2,24567,649178,674962,25784,NA
6812,22761,2,24579,966355,989678,23323,NA
6813,22885,2,23814,103487,128251,24764,NA
6814,23023,2,23814,773616,797505,23889,NA
6815,23164,2,23814,265173,289787,24614,NA
6816,23298,2,23814,661915,685355,23440,NA
6817,23440,2,23814,118456,124992,6536,NA
6818,23581,2,23814,299062,323076,24014,NA
6819,23727,2,23814,892565,917038,24473,NA
6820,23866,2,23813,106468,130807,24339,NA
6821,24007,2,23813,575624,601291,25667,NA
6822,42,2,10369,572469,594907,22438,NA
6823,145,2,10369,824304,849534,25230,NA
6824,251,2,10369,177901,205224,27323,NA
6825,351,2,10369,700498,722000,21502,NA
6826,440,2,10369,703705,727927,24222,NA
6827,625,2,10369,678360,702288,23928,NA
6828,667,2,10369,688149,711885,23736,NA
6829,748,2,11732,384193,409083,24890,NA
6830,901,2,13287,740364,763457,23093,NA
6831,1023,2,13287,428449,450132,21683,NA
6832,1154,2,13287,210441,232528,22087,NA
6833,1285,2,13287,952580,975718,23138,NA
6834,1395,2,13287,382972,403645,20673,NA
6835,1509,2,13287,658570,680072,21502,NA
6836,1620,2,13287,215773,241116,25343,NA
6837,1731,2,13287,818634,842901,24267,NA
6838,1839,2,13327,282199,302641,20442,NA
6839,1917,2,13327,457989,482050,24061,NA
6840,2034,2,13327,899560,923270,23710,NA
6841,2139,2,13327,940277,963193,22916,NA
6842,2341,2,13327,444203,465927,21724,NA
6843,2456,2,13327,82737,104183,21446,NA
6844,2586,2,13327,694155,716651,22496,NA
6845,2698,2,13327,291806,312729,20923,NA
6846,2798,2,14958,397355,415196,17841,NA
6847,2973,2,14958,882581,903344,20763,NA
6848,3079,2,14958,49866,71110,21244,NA
6849,3197,2,14958,339925,361368,21443,NA
6850,3313,2,14958,638365,657577,19212,NA
6851,3418,2,14958,693416,716417,23001,NA
6852,3522,2,13327,588148,612422,24274,NA
6853,3650,2,13327,221468,245978,24510,NA
6854,3764,2,14977,603961,624951,20990,NA
6855,3889,2,14977,137530,157509,19979,NA
6856,3985,2,6150,314360,335705,21345,NA
6857,4099,2,6150,397129,418023,20894,NA
6858,4171,2,6150,657718,679488,21770,NA
6859,4339,2,6150,629468,651259,21791,NA
6860,4479,2,6150,582292,602973,20681,NA
6861,4588,2,6150,986705,6723,20018,NA
6862,4714,2,14982,467536,492200,24664,NA
6863,4834,2,14982,228281,249097,20816,NA
6864,4953,2,14982,990380,13885,23505,NA
6865,5042,2,14982,528124,550971,22847,NA
6866,5160,2,14982,804324,828573,24249,NA
6867,5227,2,14982,54955,79629,24674,NA
