"CatchRowID","TowRowID","OrganismCode","Catch"
15975,10979,3,8
15976,15412,3,1
15977,9661,10,3
15978,5183,110,11
15979,6346,10,6
15980,2411,3,8
15981,12320,0,37
15982,2490,14,8
15983,13768,3,1
15984,7818,0,10
15985,18507,2,8
15986,9887,0,2
15987,10563,4,1
15988,12940,110,43
15989,104,0,54
15990,8315,110,40
15991,6539,2,9
15992,10463,20,1
15993,9597,0,263
15994,9742,3,5
15995,15756,6,2
15996,15270,14,4
15997,13837,5,4
15998,17437,53,1
15999,426,0,10
16000,5509,6,18
16001,16811,0,11
16002,2460,5,3
16003,10177,20,1
16004,18068,98,5
16005,14761,0,549
16006,19546,6,1
16007,14970,14,1
16008,6420,65,1
16009,10424,5,4
16010,9867,2,1
16011,6013,5,2
16012,1929,3,2
16013,18019,5,2
16014,17487,14,1
16015,14021,0,11
16016,11651,0,16
16017,16741,8,5
16018,10231,9,48
16019,19246,3,9
16020,15681,1,7
16021,7836,109,2
16022,6631,14,1
16023,16278,33,1
16024,14432,2,12
16025,12424,0,18
16026,7181,0,21
16027,13670,3,23
16028,3482,15,1
16029,15231,14,4
16030,5487,3,1
16031,4391,5,92
16032,12005,110,43
16033,17785,53,1
16034,5991,19,1
16035,6560,2,10
16036,18294,0,30
16037,16970,98,1
16038,11726,14,1
16039,2346,6,1
16040,12231,0,15
16041,1033,110,15
16042,3616,0,2
16043,8905,0,39
16044,19680,0,1
16045,6325,28,1
16046,9936,14,1
16047,19568,156,5
16048,13949,6,1
16049,7480,0,3
16050,14000,19,1
16051,2487,4,8
16052,17048,6,3
16053,17102,6,1
16054,13573,0,2
16055,5701,3,3
16056,11535,6,10
16057,1024,2,6
16058,1177,0,2
16059,19877,98,1
16060,9641,0,3
16061,6071,3,16
16062,3963,10,15
16063,17556,3,6
16064,15650,0,406
16065,13351,2,1
16066,2057,0,69
16067,4412,3,2
16068,11733,109,3
16069,18316,99,1
16070,1082,19,1
16071,12119,9,11
16072,10212,14,10
16073,3988,8,3
16074,13101,8,1
16075,17388,50,1
16076,9774,3,2
16077,13267,0,8
16078,14956,14,1
16079,8706,0,16
16080,342,0,20
16081,3631,53,2
16082,3894,8,1
16083,14262,6,1
16084,19177,3,14
16085,13505,157,1
16086,6393,0,1
16087,19669,3,5
16088,14943,0,130
16089,11475,0,31
16090,4222,28,1
16091,12758,3,3
16092,4200,3,2
16093,15625,0,4
16094,11812,2,1
16095,10964,0,2
16096,4139,0,274
16097,5098,14,7
16098,14179,0,1
16099,4144,2,2
16100,7836,98,2
16101,16896,5,1
16102,13962,28,1
16103,11605,3,2
16104,11482,5,1
16105,13660,3,1
16106,18622,3,50
16107,29,5,2
16108,9685,0,5
16109,3004,26,1
16110,15284,2,1
16111,1544,10,1
16112,5376,97,3
16113,4504,0,44
16114,13107,156,1
16115,1193,110,27
16116,9431,7,4
16117,11502,0,44
16118,13093,10,1
16119,71,3,4
16120,10277,0,1
16121,8002,110,20
16122,18408,157,5
16123,2450,7,2
16124,9103,0,17
16125,16853,0,1
16126,16646,0,1
16127,14420,3,30
16128,19714,14,1
16129,13723,14,2
16130,4063,109,1
16131,1012,110,10
16132,15701,14,10
16133,19958,98,1
16134,19107,14,6
16135,9537,156,2
16136,10599,5,8
16137,2748,3,1
16138,11811,110,1
16139,14163,14,2
16140,8366,110,110
16141,14945,0,10
16142,2756,5,1
16143,15576,2,51
16144,184,14,17
16145,13874,0,10
16146,8904,0,16
16147,1528,10,39
16148,1432,0,1
16149,19212,4,4
16150,8664,0,54
16151,11627,0,11
16152,17027,14,15
16153,9817,3,2
16154,13314,0,1
16155,15897,19,2
16156,13390,10,2
16157,18647,0,4
16158,15696,0,63
16159,5478,8,1
16160,678,3,1
16161,9826,10,1
16162,18630,0,19
16163,5683,0,34
16164,18458,3,8
16165,17029,2,4
16166,18369,3,4
16167,1449,0,1
16168,11545,5,1
16169,13299,98,1
16170,9248,0,1
16171,6493,109,2
16172,4413,3,2
16173,8978,0,19
16174,13085,0,20
16175,17388,14,5
16176,1787,98,4
16177,1509,0,6
16178,19239,3,7
16179,19326,0,8
16180,1663,10,4
16181,5557,10,4
16182,15599,3,4
16183,13030,157,3
16184,13603,5,13
16185,4068,0,24
16186,16364,14,2
16187,6483,0,4
16188,8660,0,85
16189,9660,10,2
16190,18078,110,3
16191,14733,3,7
16192,3324,33,1
16193,14101,110,6
16194,6295,53,1
16195,7525,53,1
16196,10213,20,1
16197,3181,9,1
16198,13467,3,2
16199,9594,0,21
16200,2468,0,23
16201,14691,110,50
16202,8473,6,6
16203,15623,0,32
16204,6866,59,1
16205,5286,97,1
16206,9735,3,1
16207,13827,3,17
16208,14741,3,1
16209,2834,14,16
16210,13447,10,4
16211,18714,28,1
16212,19192,0,14
16213,4982,10,2
16214,14209,9,18
16215,6837,20,1
16216,344,2,5
16217,9376,0,105
16218,7596,109,18
16219,11650,33,1
16220,19241,0,79
16221,16782,110,65
16222,16123,14,9
16223,6037,0,4
16224,11313,156,2
16225,318,0,181
16226,14025,20,1
16227,5605,0,4
16228,11945,98,1
16229,13807,0,7
16230,17443,14,5
16231,12699,110,30
16232,17240,3,14
16233,19568,20,18
16234,639,0,2
16235,12749,109,4
16236,1885,50,2
16237,7640,110,3
16238,10620,2,2
16239,17934,6,3
16240,1389,3,10
16241,2123,3,14
16242,4588,0,6
16243,10995,14,9
16244,2844,33,1
16245,7322,0,354
16246,937,2,4
16247,4248,1,1
16248,10854,14,107
16249,10002,10,1
16250,18380,66,1
16251,11656,3,28
16252,7399,3,19
16253,8722,0,50
16254,5769,14,387
16255,13949,5,1
16256,6344,0,5
16257,15618,8,1
16258,4146,48,1
16259,12566,110,7
16260,7638,110,1
16261,1734,98,10
16262,16553,0,1
16263,18564,0,12
16264,3964,19,1
16265,1121,157,9
16266,6250,3,2
16267,3141,52,1
16268,19593,0,2
16269,7838,0,5
16270,14236,156,6
16271,1445,14,14
16272,9616,8,10
16273,4062,110,50
16274,18280,3,3
16275,10295,20,1
16276,9596,10,1
16277,2096,3,2
16278,15225,3,1
16279,19278,0,50
16280,2977,5,2
16281,2250,14,5
16282,14771,10,1
16283,1167,157,20
16284,1130,157,7
16285,14149,110,10
16286,12691,3,1
16287,11388,3,1
16288,8984,2,12
16289,18455,3,1
16290,3810,110,15
16291,9889,0,2
16292,1707,3,5
16293,8961,4,2
16294,9287,14,1
16295,9551,0,1
16296,19848,110,1
16297,19867,110,20
16298,8449,110,26
16299,4210,3,1
16300,15371,3,1
16301,231,0,5
16302,17947,5,5
16303,11568,0,1
16304,9074,7,2
16305,11585,5,2
16306,15617,0,39
16307,7147,0,78
16308,216,6,24
16309,15827,6,115
16310,18899,3,8
16311,11763,20,1
16312,9787,0,8
16313,17396,2,2
16314,2646,110,2
16315,6014,5,1
16316,7227,2,325
16317,17167,0,4
16318,19897,2,28
16319,4555,0,139
16320,3224,0,8
16321,8127,5,1
16322,13605,0,2
16323,9304,2,25
16324,19153,28,1
16325,6517,10,1
16326,6486,110,4
16327,6911,0,35
16328,15986,8,1
16329,690,0,15
16330,13474,53,1
16331,15108,0,14
16332,4114,0,4
16333,9167,7,1
16334,6914,10,11
16335,5683,14,3
16336,2337,0,32
16337,10938,14,10
16338,11463,14,2
16339,11372,0,148
16340,2020,10,1
16341,2253,10,1
16342,13874,3,24
16343,4199,0,101
16344,8571,110,150
16345,19040,3,1
16346,1333,0,1
16347,15122,52,3
16348,17693,6,8
16349,2554,98,29
16350,16694,50,1
16351,12888,110,104
16352,9842,14,1
16353,9297,7,13
16354,1228,3,3
16355,11447,0,28
16356,19904,110,56
16357,18675,3,1
16358,14257,157,100
16359,3340,5,23
16360,679,6,3
16361,7739,0,5
16362,17767,3,4
16363,8921,19,1
16364,2414,0,61
16365,862,6,3
16366,16882,98,5
16367,14111,66,3
16368,4149,2,101
16369,263,99,2
16370,7261,5,1
16371,18708,14,56
16372,8200,109,4
16373,19455,0,6
16374,944,0,9
16375,11779,0,1
16376,12526,24,1
16377,18464,0,8
16378,14394,0,301
16379,11366,8,1
16380,14891,0,41
16381,11444,3,1
16382,15591,8,40
16383,5572,3,1
16384,17950,0,2
16385,15299,10,8
16386,2498,0,33
16387,17660,3,2
16388,4248,2,4
16389,15912,20,1
16390,11128,10,1
16391,19611,157,25
16392,2945,0,1
16393,5681,14,76
16394,18040,6,3
16395,15795,2,1
16396,6626,10,1
16397,212,3,3
16398,15963,0,77
16399,16453,66,2
16400,7657,110,39
16401,12458,110,12
16402,15386,33,1
16403,3281,0,2
16404,3119,8,1
16405,8276,0,1
16406,16395,0,2
16407,11898,110,4
16408,9389,20,1
16409,5755,14,3
16410,4384,2,1
16411,13640,14,1
16412,13055,5,3
16413,2514,14,19
16414,1369,0,1
16415,17371,14,1
16416,895,0,32
16417,1361,2,1
16418,19450,0,68
16419,1990,156,9
16420,897,20,2
16421,4696,0,30
16422,763,0,25
16423,6734,6,1
16424,18110,14,3
16425,3087,14,5
16426,18959,0,35
16427,10621,20,2
16428,19207,0,87
16429,13588,0,1
16430,18870,0,10
16431,15968,3,10
16432,5901,2,1
16433,9867,3,25
16434,9292,0,48
16435,7314,2,30
16436,12209,5,59
16437,12635,2,3
16438,6245,2,1
16439,16228,6,3
16440,9102,0,16
16441,3155,52,1
16442,845,10,1
16443,9889,8,4
16444,3107,0,1
16445,5534,3,3
16446,3899,5,3
16447,3177,0,1
16448,5502,3,4
16449,4508,0,55
16450,2730,10,5
16451,11069,4,1
16452,2338,33,1
16453,11574,3,20
16454,14952,14,1
16455,19428,109,1
16456,10218,0,10
16457,10938,2,3
16458,12331,0,12
16459,7214,0,414
16460,12793,110,45
16461,2117,0,92
16462,16750,0,1
16463,2156,0,192
16464,9718,0,2
16465,11775,14,5
16466,17701,0,2
16467,16200,14,1
16468,11102,14,43
16469,19450,109,2
16470,15863,0,16
16471,15550,8,2
16472,12174,110,14
16473,17079,53,1
16474,7277,0,1
16475,12954,110,5
16476,9150,2,3
16477,18082,5,1
16478,15013,0,39
16479,5903,3,5
16480,6796,14,1
16481,18887,0,32
16482,8115,0,11
16483,12796,110,1
16484,5470,14,10
16485,9458,3,2
16486,9727,0,3
16487,16899,9,1
16488,602,0,1
16489,16861,20,1
16490,10593,0,1
16491,18534,26,1
16492,3530,53,7
16493,14279,98,1
16494,5711,0,4
16495,14093,98,1
16496,13658,0,46
16497,4021,5,2
16498,14944,0,320
16499,15651,0,500
16500,19914,3,1
16501,7170,0,37
16502,4170,0,189
16503,15113,0,12
16504,10773,4,11
16505,6913,28,1
16506,1301,2,1
16507,2310,3,2
16508,7966,0,3
16509,13608,3,3
16510,14191,109,4
16511,10214,0,7
16512,14769,14,1
16513,2991,10,5
16514,5833,3,63
16515,7257,6,13
16516,11925,53,2
16517,13230,33,1
16518,14430,4,12
16519,17947,6,3
16520,4924,0,3
16521,12906,8,1
16522,5874,4,7
16523,4928,0,1
16524,3667,0,5
16525,13,3,1
16526,15121,110,20
16527,758,3,1
16528,2295,3,37
16529,7438,3,1
16530,16987,110,1
16531,2083,14,78
16532,12619,9,1
16533,1532,0,138
16534,8107,10,1
16535,15235,109,6
16536,11251,6,1
16537,4026,3,14
16538,16689,5,1
16539,6643,53,2
16540,10849,0,4
16541,7427,5,2
16542,10635,53,1
16543,12560,9,6
16544,11267,6,22
16545,5311,0,2
16546,7481,157,5
16547,18364,8,6
16548,19897,157,1
16549,5996,5,2
16550,18953,0,60
16551,3933,3,2
16552,12307,0,85
16553,11615,0,18
16554,8244,156,15
16555,13986,0,686
16556,10742,5,1
16557,12047,0,1
16558,5474,2,14
16559,15124,2,11
16560,4042,110,100
16561,3439,4,16
16562,16657,11,3
16563,4357,0,7
16564,6999,53,1
16565,18430,3,4
16566,1012,98,7
16567,3347,11,1
16568,1343,14,10
16569,7610,0,1
16570,16666,53,10
16571,4169,3,3
16572,17367,5,2
16573,18120,98,1
16574,9364,2,7
16575,14709,0,78
16576,18473,3,74
16577,14432,0,12
16578,19207,7,1
16579,17086,2,2
16580,4861,109,1
16581,14311,6,7
16582,9178,0,76
16583,14771,110,30
16584,7332,3,24
16585,2551,156,8
16586,6348,20,1
16587,19902,99,1
16588,12449,98,2
16589,10093,0,1
16590,19252,0,1
16591,5958,5,2
16592,10589,0,1
16593,2230,2,1
16594,1402,99,2
16595,15007,5,1
16596,17164,3,8
16597,10981,0,1
16598,15289,2,4
16599,12269,14,1
16600,19216,3,1
16601,19442,0,78
16602,16121,14,10
16603,15747,8,2
16604,16639,14,4
16605,8232,98,1
16606,8909,0,6
16607,14279,99,1
16608,6933,0,59
16609,6135,110,1
16610,14078,0,3
16611,9407,3,3
16612,5411,110,3
16613,16211,14,76
16614,15313,3,1
16615,7027,3,226
16616,9051,8,21
16617,1971,3,2
16618,14050,14,31
16619,17798,8,4
16620,17576,0,1
16621,8159,110,1
16622,11959,14,1
16623,16251,6,3
16624,16261,2,28
16625,12400,3,3
16626,17379,0,2
16627,10310,14,1
16628,14020,0,8
16629,18902,3,3
16630,13011,98,3
16631,5842,0,5
16632,11862,20,1
16633,15284,0,200
16634,7763,11,11
16635,4456,0,1
16636,18538,0,39
16637,120,0,22
16638,10075,3,17
16639,2243,0,19
16640,18165,0,32
16641,4231,14,1
16642,6603,109,5
16643,13569,3,6
16644,697,0,1
16645,2743,14,12
16646,3110,0,10
16647,11392,8,2
16648,17473,0,12
16649,9125,60,1
16650,5847,10,1
16651,4349,2,1
16652,4330,3,6
16653,4848,3,3
16654,3024,6,1
16655,14455,2,1
16656,7492,157,40
16657,7691,3,1
16658,11857,20,1
16659,1485,10,90
16660,9764,64,1
16661,12064,110,1
16662,7200,5,1
16663,4184,3,1
16664,774,8,1
16665,576,50,1
16666,55,3,1
16667,3795,5,1
16668,14345,110,8
16669,1600,0,3
16670,16024,28,2
16671,137,0,6
16672,6722,0,1
16673,17421,9,1
16674,7487,2,1
16675,19936,0,1
16676,10172,0,7
16677,18664,3,1
16678,1686,0,1
16679,15061,0,8
16680,3444,14,50
16681,1248,8,1
16682,3913,5,1
16683,12410,2,6
16684,4188,3,4
16685,15768,0,1
16686,4019,0,98
16687,17423,3,14
16688,2370,0,21
16689,14345,0,1
16690,7219,3,33
16691,10635,6,1
16692,1974,3,10
16693,15374,0,35
16694,14653,3,3
16695,371,0,1
16696,15079,3,16
16697,18905,0,46
16698,15079,0,27
16699,14129,3,2
16700,11497,0,16
16701,757,10,1
16702,743,3,7
16703,3717,0,4
16704,18366,98,14
16705,5249,157,5
16706,9427,0,32
16707,16572,0,3
16708,2940,1,1
16709,3122,0,3
16710,5701,14,1
16711,9626,0,1
16712,2489,5,3
16713,9434,0,2
16714,10776,0,108
16715,4214,3,2
16716,14000,14,13
16717,10353,0,1
16718,16120,14,13
16719,9077,0,166
16720,15862,6,1
16721,11771,98,13
16722,6031,0,91
16723,11686,3,95
16724,14693,0,82
16725,9624,0,11
16726,16390,0,8
16727,12700,9,1
16728,6885,0,4
16729,8233,98,34
16730,12927,98,1
16731,10922,0,11
16732,13439,2,1
16733,9172,2,25
16734,19751,156,24
16735,17078,10,5
16736,13570,3,1
16737,1657,0,7
16738,7356,5,1
16739,11953,109,2
16740,1632,0,1
16741,17790,26,1
16742,19271,0,27
16743,1547,5,2
16744,13188,6,1
16745,19605,98,7
16746,13911,14,1
16747,3854,20,1
16748,5058,110,1
16749,6155,6,3
16750,725,10,11
16751,8309,0,1
16752,14065,10,1
16753,9999,3,2
16754,15367,3,10
16755,7510,110,1
16756,14678,10,1
16757,7204,3,2
16758,5992,20,1
16759,15796,3,71
16760,16112,53,2
16761,7418,14,7
16762,14751,109,1
16763,9602,8,1
16764,2602,98,5
16765,13417,7,1
16766,1556,8,1
16767,1001,10,1
16768,14580,0,5
16769,18700,3,5
16770,16693,14,1
16771,3549,0,15
16772,14767,10,1
16773,1304,109,2
16774,15202,0,5
16775,8566,3,1
16776,10373,4,1
16777,17490,20,1
16778,9668,14,1
16779,13633,0,16
16780,16015,3,1
16781,3580,20,1
16782,10230,0,1
16783,12451,0,1
16784,10606,3,15
16785,17269,10,6
16786,6520,156,3
16787,5581,3,1
16788,7855,0,1
16789,14469,0,459
16790,269,19,2
16791,15506,0,24
16792,9564,0,1
16793,6687,14,7
16794,19319,2,3
16795,6204,109,1
16796,5655,0,1
16797,5686,3,1
16798,12405,14,2
16799,17189,5,1
16800,8423,5,1
16801,7063,10,2
16802,9218,8,12
16803,7025,3,204
16804,13813,0,3
16805,15140,2,7
16806,15001,8,12
16807,1236,110,20
16808,9035,0,13
16809,12595,98,3
16810,861,53,2
16811,2394,15,1
16812,2614,6,18
16813,9371,0,116
16814,14305,66,1
16815,16246,3,8
16816,7120,3,3
16817,12618,6,108
16818,459,0,1
16819,12642,2,1
16820,15593,8,17
16821,16417,14,3
16822,7338,0,25
16823,8882,0,10
16824,17741,10,1
16825,17669,14,30
16826,4060,0,62
16827,8995,24,1
16828,7378,14,2
16829,13392,0,51
16830,17464,2,1
16831,12382,0,272
16832,17968,2,1
16833,16768,110,1
16834,19793,5,1
16835,1772,156,3
16836,9325,0,94
16837,5213,110,11
16838,1803,9,1
16839,6849,0,1
16840,9622,6,1
16841,2346,0,15
16842,17396,10,1
16843,5923,0,274
16844,14533,0,21
16845,3272,0,3
16846,1863,2,1
16847,19702,0,1
16848,3970,3,1
16849,8480,0,2
16850,4267,0,21
16851,543,5,1
16852,2439,3,1
16853,3738,0,40
16854,19588,99,7
16855,19162,3,3
16856,18554,0,11
16857,8380,8,1
16858,6054,53,2
16859,15430,0,2
16860,10299,19,1
16861,15181,5,4
16862,6105,5,1
16863,6035,5,3
16864,12535,109,1
16865,7069,26,1
16866,17981,8,3
16867,11667,0,15
16868,18795,0,6
16869,18069,28,2
16870,6258,0,1
16871,1290,110,30
16872,10454,14,10
16873,3055,5,5
16874,15984,28,13
16875,16097,0,35
16876,6294,0,2
16877,17231,3,3
16878,10112,14,3
16879,17564,0,2
16880,1594,28,1
16881,5158,110,25
16882,13182,157,16
16883,14967,0,171
16884,127,0,5
16885,15966,20,2
16886,445,14,1
16887,2368,0,45
16888,19425,3,1
16889,5567,3,7
16890,19789,157,300
16891,11657,3,7
16892,13882,6,9
16893,16853,14,3
16894,3635,0,2
16895,9998,5,6
16896,255,156,3
16897,4975,110,4
16898,8544,0,5
16899,9,3,19
16900,18351,3,1
16901,14938,3,3
16902,17653,0,3
16903,7288,0,7
16904,16479,3,1
16905,3050,8,1
16906,9389,0,201
16907,5974,4,1
16908,3434,0,9
16909,3559,5,1
16910,17747,3,7
16911,12314,0,19
16912,9890,0,8
16913,15770,3,14
16914,15888,3,1
16915,15229,14,1
16916,18048,53,2
16917,17080,10,10
16918,9247,0,5
16919,5013,109,5
16920,2863,0,13
16921,10886,53,1
16922,17461,14,2
16923,10300,0,205
16924,13282,6,40
16925,12913,2,1
16926,5725,3,89
16927,13697,2,6
16928,14985,0,14
16929,7649,110,1
16930,11527,0,42
16931,4261,0,214
16932,19213,4,3
16933,15091,0,56
16934,10690,8,1
16935,1970,2,1
16936,7423,3,16
16937,7230,50,1
16938,14061,10,1
16939,8606,0,63
16940,15373,2,2
16941,1153,5,3
16942,16372,0,1
16943,14073,3,472
16944,3919,0,125
16945,14843,0,192
16946,1877,6,5
16947,12690,0,7
16948,13733,63,1
16949,18745,2,7
16950,14945,5,17
16951,2984,0,2
16952,9388,0,197
16953,3949,0,7
16954,9158,0,20
16955,2229,14,6
16956,12422,0,26
16957,4129,2,1
16958,13353,156,1
16959,7099,6,1
16960,1309,10,4
16961,15017,3,1
16962,7755,3,7
16963,526,0,1
16964,16330,0,13
16965,13477,0,2
16966,15451,0,3
16967,19254,0,1
16968,680,5,2
16969,11846,157,30
16970,13655,0,7
16971,14695,109,11
16972,13159,3,21
16973,10287,2,4
16974,8970,0,55
16975,7062,14,12
16976,12826,110,20
16977,12495,20,1
16978,13119,156,3
16979,17225,3,6
16980,6347,3,2
16981,9916,14,1
16982,14288,3,3
16983,3942,10,2
16984,8305,109,1
16985,7187,3,1
16986,11880,20,1
16987,12083,0,4
16988,7603,8,6
16989,4372,7,8
16990,17639,3,3
16991,15497,3,2
16992,7113,5,1
16993,2368,3,1
16994,16632,5,3
16995,10025,14,1
16996,13058,98,3
16997,5826,14,6
16998,13644,3,25
16999,730,0,5
17000,18728,0,5
17001,9115,7,16
17002,12502,9,7
17003,15866,0,3
17004,501,0,2
17005,9605,0,18
17006,13603,6,13
17007,564,10,4
17008,3101,0,1
17009,2893,0,1
17010,3721,8,1
17011,12733,98,1
17012,2314,15,1
17013,2069,0,144
17014,5904,28,1
17015,15287,0,32
17016,15626,3,7
17017,4852,6,3
17018,3987,3,1
17019,9160,3,2
17020,5370,53,1
17021,2343,2,5
17022,8128,0,1
17023,8283,5,1
17024,10008,3,1
17025,212,8,46
17026,15621,3,5
17027,17381,0,13
17028,6347,66,6
17029,4657,0,53
17030,11313,98,3
17031,1934,0,2
17032,6451,0,1
17033,9678,53,5
17034,14007,0,20
17035,4185,3,1
17036,1523,52,1
17037,1315,66,2
17038,13628,14,140
17039,6092,2,26
17040,8077,0,3
17041,4142,0,218
17042,5526,2,6
17043,9537,67,1
17044,2340,14,3
17045,12551,110,2
17046,19697,157,20
17047,10244,0,3
17048,13347,52,1
17049,10906,8,1
17050,2027,156,1
17051,9489,66,3
17052,19328,0,10
17053,1345,6,7
17054,19933,3,20
17055,3304,0,32
17056,3929,3,6
17057,14435,3,7
17058,3233,14,1
17059,2225,5,1
17060,910,3,3
17061,946,0,58
17062,18314,32,2
17063,2233,0,34
17064,10546,5,2
17065,13071,65,1
17066,19576,156,1
17067,10359,3,24
17068,12287,34,2
17069,14881,28,1
17070,17875,0,1
17071,14998,0,3
17072,7744,0,4
17073,19325,0,2
17074,18001,53,1
17075,4579,0,11
17076,7674,6,4
17077,6538,53,1
17078,9596,28,1
17079,4054,110,10
17080,817,10,2
17081,164,3,2
17082,10672,5,1
17083,460,0,2
17084,15950,5,2
17085,5199,65,1
17086,723,0,6
17087,13498,0,1
17088,1138,0,6
17089,188,0,27
17090,12962,189,8
17091,14783,3,4
17092,6623,98,11
17093,107,5,2
17094,9768,0,3
17095,10981,3,3
17096,14875,0,232
17097,719,10,5
17098,1314,98,1
17099,18050,110,30
17100,17149,3,4
17101,11639,10,2
17102,7394,3,4
17103,9387,2,6
17104,6982,6,1
17105,13289,53,5
17106,15321,0,6
17107,12994,110,6
17108,7509,0,1
17109,9631,10,4
17110,5081,0,1
17111,4714,0,27
17112,13538,3,5
17113,499,0,2
17114,9722,3,1
17115,5620,97,5
17116,14843,8,1
17117,18220,6,1
17118,1898,53,3
17119,15580,15,1
17120,15597,8,23
17121,9649,10,1
17122,9485,3,2
17123,49,9,111
17124,15313,0,30
17125,10932,14,23
17126,5189,98,1
17127,3481,20,1
17128,3689,0,2
17129,18160,157,6
17130,6418,98,10
17131,11676,3,2
17132,6472,110,12
17133,14311,98,3
17134,11049,0,1
17135,190,0,21
17136,8185,109,1
17137,9588,2,3
17138,15391,0,34
17139,5816,3,1
17140,3446,0,1
17141,4370,3,3
17142,12805,156,4
17143,5771,0,10
17144,19170,0,64
17145,5198,10,1
17146,14977,0,31
17147,10090,0,2
17148,1758,3,2
17149,3961,0,48
17150,11396,0,1
17151,1480,10,47
17152,4972,110,9
17153,12461,110,5
17154,11780,5,10
17155,960,0,129
17156,14766,10,1
17157,15482,0,9
17158,4040,14,2
17159,9521,110,1
17160,8987,3,22
17161,4844,98,1
17162,9302,19,1
17163,16675,0,2
17164,15339,8,21
17165,1091,3,2
17166,9086,10,1
17167,17967,14,47
17168,11459,3,78
17169,3394,3,1
17170,10298,10,78
17171,17773,3,18
17172,2472,0,4
17173,5448,53,1
17174,17855,6,9
17175,10788,5,1
17176,5548,3,2
17177,6842,97,1
17178,18154,14,2
17179,3973,3,7
17180,13154,98,17
17181,17074,0,65
17182,12,20,1
17183,17444,2,1
17184,12142,109,1
17185,3305,0,32
17186,5543,3,13
17187,102,0,4
17188,9042,0,21
17189,10000,0,2
17190,17661,0,49
17191,17387,14,8
17192,8983,3,1
17193,4280,0,16
17194,7988,2,1
17195,1050,110,50
17196,11818,98,2
17197,10427,2,17
17198,9596,64,3
17199,8490,157,3
17200,14883,26,1
17201,2383,1,2
17202,4057,2,1
17203,14236,3,1
17204,5940,0,44
17205,9569,27,3
17206,11439,3,96
17207,2512,2,1
17208,10209,14,2
17209,14632,28,1
17210,18514,0,63
17211,14555,0,6
17212,11274,110,2
17213,10726,6,1
17214,13126,66,6
17215,17492,5,2
17216,4914,110,2
17217,17668,14,36
17218,7740,6,36
17219,3963,0,85
17220,15821,8,168
17221,16310,3,3
17222,6719,110,5
17223,17757,20,2
17224,17799,0,6
17225,15804,3,3
17226,15726,0,15
17227,740,2,76
17228,8766,0,4
17229,10511,9,1
17230,7183,0,35
17231,17085,50,1
17232,9432,3,1
17233,18810,0,3
17234,720,3,1
17235,17200,5,1
17236,2500,19,1
17237,13077,20,1
17238,5272,28,2
17239,6251,22,1
17240,5446,2,4
17241,9598,14,1
17242,17751,3,5
17243,8110,0,3
17244,5903,15,1
17245,2674,0,4
17246,8110,67,1
17247,5324,0,6
17248,8920,8,2
17249,15062,10,1
17250,745,0,141
17251,18376,53,3
17252,11550,3,3
17253,15393,2,1
17254,9594,20,1
17255,16645,33,1
17256,748,20,1
17257,15674,8,3
17258,14628,38,1
17259,6030,2,1
17260,10,0,3
17261,18436,0,40
17262,7417,52,1
17263,5601,8,23
17264,13083,109,30
17265,9190,2,19
17266,1737,2,1
17267,6900,0,2
17268,3141,14,2
17269,10401,0,7
17270,2938,0,3
17271,7829,110,20
17272,17022,14,22
17273,9767,10,5
17274,19477,110,50
17275,1530,3,2
17276,4943,14,6
17277,16911,8,1
17278,215,0,15
17279,19355,0,5
17280,12711,14,2
17281,11434,0,46
17282,6910,5,2
17283,18595,0,2
17284,6956,0,1042
17285,3295,0,2
17286,15088,3,29
17287,4020,3,15
17288,15202,2,8
17289,9709,0,1
17290,10689,0,20
17291,4034,0,13
17292,17932,6,2
17293,15437,3,22
17294,15741,5,1
17295,14537,110,1
17296,3162,28,1
17297,2857,3,1
17298,853,3,2
17299,12807,0,3
17300,15644,8,1
17301,11866,6,140
17302,10405,5,6
17303,10748,14,19
17304,18994,0,72
17305,19902,53,2
17306,129,6,212
17307,13495,109,1
17308,2966,0,18
17309,10797,4,1
17310,7347,5,5
17311,7975,0,3
17312,13351,109,12
17313,1410,8,1
17314,10588,0,4
17315,9609,0,12
17316,18509,0,8
17317,14183,157,2
17318,18327,14,8
17319,18265,0,1
17320,13886,0,4
17321,8460,66,1
17322,6460,6,4
17323,13476,0,4
17324,11063,5,1
17325,18493,4,1
17326,16808,6,2
17327,10717,6,800
17328,2925,10,138
17329,11058,3,7
17330,18337,0,5
17331,5725,0,18
17332,2615,3,2
17333,302,0,2
17334,410,0,3
17335,9565,3,1
17336,15887,0,1
17337,1514,0,15
17338,12834,98,3
17339,9139,0,19
17340,9580,14,34
17341,14631,0,2
17342,13135,0,16
17343,9784,0,39
17344,4884,0,3
17345,1589,3,1
17346,19229,0,30
17347,9437,3,224
17348,5923,28,5
17349,10882,5,3
